experiment_id,scenario,sampled_at_ms,elapsed_ms,elapsed_source,a_handler_active,approximate_not_visible,count_share_proxy,a_count_at_least_30,share_proxy_above_10_percent,criteria_proxy_met,proxy_status
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799877635,20982,first_a_sqs_sent_timestamp,15,16,0.937500,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799878609,21944,first_a_sqs_sent_timestamp,14,17,0.823529,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799878635,21982,first_a_sqs_sent_timestamp,18,30,0.600000,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799879609,22944,first_a_sqs_sent_timestamp,16,15,1.066667,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799879643,22990,first_a_sqs_sent_timestamp,17,7,2.428571,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799880610,23945,first_a_sqs_sent_timestamp,16,14,1.142857,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799880639,23986,first_a_sqs_sent_timestamp,19,19,1.000000,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799881608,24943,first_a_sqs_sent_timestamp,18,20,0.900000,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799881636,24983,first_a_sqs_sent_timestamp,14,20,0.700000,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799882609,25944,first_a_sqs_sent_timestamp,17,14,1.214286,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799882643,25990,first_a_sqs_sent_timestamp,18,14,1.285714,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799883609,26944,first_a_sqs_sent_timestamp,17,16,1.062500,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799883637,26984,first_a_sqs_sent_timestamp,19,15,1.266667,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799884610,27945,first_a_sqs_sent_timestamp,18,21,0.857143,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,fair-c20,1783799884637,27984,first_a_sqs_sent_timestamp,15,14,1.071429,false,true,false,ok
low-concurrency-20260711T195542.986124768Z,baseline-c20,1783799885611,28946,first_a_sqs_sent_timestamp,15,14,1.071429,false,true,false,ok
