experiment_id,scenario,sampled_at,sampled_at_ms,elapsed_ms,elapsed_source,approximate_visible,approximate_not_visible,sample_status,sample_error
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:53.448Z,1783784873448,70263,first_a_sqs_sent_timestamp,27976,85,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:53.477Z,1783784873477,70294,first_a_sqs_sent_timestamp,27918,82,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:54.448Z,1783784874448,71263,first_a_sqs_sent_timestamp,27883,86,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:54.475Z,1783784874475,71292,first_a_sqs_sent_timestamp,27972,83,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:55.466Z,1783784875466,72281,first_a_sqs_sent_timestamp,27708,95,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:55.495Z,1783784875495,72312,first_a_sqs_sent_timestamp,28534,90,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:56.446Z,1783784876446,73261,first_a_sqs_sent_timestamp,28131,94,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:56.473Z,1783784876473,73290,first_a_sqs_sent_timestamp,27699,98,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:57.447Z,1783784877447,74262,first_a_sqs_sent_timestamp,27836,93,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:57.471Z,1783784877471,74288,first_a_sqs_sent_timestamp,27799,82,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:58.446Z,1783784878446,75261,first_a_sqs_sent_timestamp,27613,102,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:58.472Z,1783784878472,75289,first_a_sqs_sent_timestamp,27743,86,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:59.447Z,1783784879447,76262,first_a_sqs_sent_timestamp,27694,66,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:59.474Z,1783784879474,76291,first_a_sqs_sent_timestamp,27700,96,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:00.473Z,1783784880473,77288,first_a_sqs_sent_timestamp,27557,89,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:00.511Z,1783784880511,77328,first_a_sqs_sent_timestamp,27943,89,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:01.448Z,1783784881448,78263,first_a_sqs_sent_timestamp,27945,90,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:01.474Z,1783784881474,78291,first_a_sqs_sent_timestamp,27529,90,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:02.448Z,1783784882448,79263,first_a_sqs_sent_timestamp,27451,92,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:02.474Z,1783784882474,79291,first_a_sqs_sent_timestamp,27545,88,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:03.447Z,1783784883447,80262,first_a_sqs_sent_timestamp,27614,91,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:03.474Z,1783784883474,80291,first_a_sqs_sent_timestamp,27917,76,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:04.45Z,1783784884450,81265,first_a_sqs_sent_timestamp,27691,67,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:04.48Z,1783784884480,81297,first_a_sqs_sent_timestamp,27442,92,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:05.448Z,1783784885448,82263,first_a_sqs_sent_timestamp,27558,84,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:05.476Z,1783784885476,82293,first_a_sqs_sent_timestamp,27798,87,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:06.445Z,1783784886445,83260,first_a_sqs_sent_timestamp,27386,85,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:06.477Z,1783784886477,83294,first_a_sqs_sent_timestamp,27477,67,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:07.467Z,1783784887467,84282,first_a_sqs_sent_timestamp,27336,87,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:07.495Z,1783784887495,84312,first_a_sqs_sent_timestamp,28033,87,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:08.458Z,1783784888458,85273,first_a_sqs_sent_timestamp,27782,78,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:08.491Z,1783784888491,85308,first_a_sqs_sent_timestamp,27529,89,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:09.449Z,1783784889449,86264,first_a_sqs_sent_timestamp,27385,90,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:09.476Z,1783784889476,86293,first_a_sqs_sent_timestamp,27321,75,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:10.465Z,1783784890465,87280,first_a_sqs_sent_timestamp,27208,77,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:10.493Z,1783784890493,87310,first_a_sqs_sent_timestamp,27479,62,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:11.467Z,1783784891467,88282,first_a_sqs_sent_timestamp,27143,101,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:11.5Z,1783784891500,88317,first_a_sqs_sent_timestamp,27322,77,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:12.448Z,1783784892448,89263,first_a_sqs_sent_timestamp,27209,79,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:12.475Z,1783784892475,89292,first_a_sqs_sent_timestamp,27442,90,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:13.449Z,1783784893449,90264,first_a_sqs_sent_timestamp,27144,93,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:13.481Z,1783784893481,90298,first_a_sqs_sent_timestamp,27380,86,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:14.447Z,1783784894447,91262,first_a_sqs_sent_timestamp,27309,99,ok,
