experiment_id,scenario,sampled_at,sampled_at_ms,approximate_visible,approximate_not_visible,sample_status,sample_error
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:58.472561448Z,1783784878472,27743,86,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:47:59.447488366Z,1783784879447,27694,66,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:47:59.474326245Z,1783784879474,27700,96,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:00.473522103Z,1783784880473,27557,89,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:00.511974692Z,1783784880511,27943,89,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:01.448223448Z,1783784881448,27945,90,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:01.474372874Z,1783784881474,27529,90,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:02.448517169Z,1783784882448,27451,92,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:02.474098647Z,1783784882474,27545,88,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:03.447528032Z,1783784883447,27614,91,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:03.474686822Z,1783784883474,27917,76,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:04.4502953Z,1783784884450,27691,67,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:04.480275628Z,1783784884480,27442,92,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:05.448369847Z,1783784885448,27558,84,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:05.476717353Z,1783784885476,27798,87,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:06.445795231Z,1783784886445,27386,85,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:06.477775501Z,1783784886477,27477,67,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:07.467456954Z,1783784887467,27336,87,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:07.495353839Z,1783784887495,28033,87,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:08.458216554Z,1783784888458,27782,78,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:08.491937409Z,1783784888491,27529,89,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:09.449009023Z,1783784889449,27385,90,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:09.476725613Z,1783784889476,27321,75,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:10.46559026Z,1783784890465,27208,77,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:10.493041766Z,1783784890493,27479,62,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:11.467031139Z,1783784891467,27143,101,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:11.500748449Z,1783784891500,27322,77,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:12.448885058Z,1783784892448,27209,79,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:12.47562761Z,1783784892475,27442,90,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:13.449690352Z,1783784893449,27144,93,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:13.481884934Z,1783784893481,27380,86,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:14.447958832Z,1783784894447,27309,99,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:14.475977832Z,1783784894475,27146,87,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:15.449671137Z,1783784895449,27208,83,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:15.477640808Z,1783784895477,27204,69,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:16.449198381Z,1783784896449,27338,91,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:16.483120018Z,1783784896483,27249,99,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:17.448771181Z,1783784897448,26974,93,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:17.541483983Z,1783784897541,27182,87,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:18.447044046Z,1783784898447,26985,95,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:18.477922648Z,1783784898477,27322,76,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:19.446750597Z,1783784899446,26913,94,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:19.473072382Z,1783784899473,27204,69,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:20.473413999Z,1783784900473,26974,92,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:20.500584818Z,1783784900500,26921,82,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:21.473282526Z,1783784901473,27145,97,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:21.501276555Z,1783784901501,27111,83,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:22.45792405Z,1783784902457,26913,96,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:22.491430641Z,1783784902491,27002,86,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:23.44786264Z,1783784903447,26796,93,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:23.47424627Z,1783784903474,26844,98,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:24.447598321Z,1783784904447,27188,67,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:24.472746874Z,1783784904472,26920,81,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:25.447906077Z,1783784905447,26744,97,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:25.479964305Z,1783784905479,26919,84,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:26.448634136Z,1783784906448,27227,98,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:26.475770579Z,1783784906475,26978,94,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:27.446681153Z,1783784907446,26661,95,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:27.472333146Z,1783784907472,26664,99,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:28.448426984Z,1783784908448,26985,95,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:28.473254704Z,1783784908473,26691,95,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:29.446813895Z,1783784909446,26585,102,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:29.4728076Z,1783784909472,26691,95,ok,
reaction-20260711T154617.431287445Z,baseline-c100,2026-07-11T15:48:30.464004297Z,1783784910464,26586,105,ok,
reaction-20260711T154617.431287445Z,fair-c100,2026-07-11T15:48:30.49011887Z,1783784910490,26691,102,ok,
